total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
4,4,6,KHURSHUDYAN Hripsime,8310,1987-07-27,20.1,W,ARM,A,74.27,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-110,110,115,115,130,135,-140,135,250
5,7,5,VALOYES CUESTA Ubaldina,17128,1982-07-06,25.2,W,COL,A,72.71,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,105,-110,-110,105,-132,132,135,135,240
6,5,8,VALENTIN PEREZ Lidia,17089,1985-02-10,22.6,W,ESP,A,74.67,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,105,110,-115,110,125,130,-135,130,240
8,10,12,BELLORIN Claret,2109,1980-10-23,26.9,W,VEN,A,74.06,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,100,103,-105,103,120,-124,124,124,227
11,13,9,MIRONYUK Nadiya,10975,1984-03-25,23.5,W,UKR,A,74.71,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,95,100,-103,100,120,125,-130,125,225
12,11,15,ZHUKOVA Tetyana,18370,1988-08-25,19.1,W,UKR,A,74.42,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,95,100,103,103,120,-125,-125,120,223
13,14,10,AGUIRRE ALDAZ Damaris Gabriela,345,1977-07-25,30.1,W,MEX,A,74.84,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-98,98,-102,98,125,-128,-128,125,223
14,16,11,KRANZ Yvonne,8815,1984-06-09,23.3,W,GER,A,74.99,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-98,-98,98,98,125,-130,-130,125,223
NA,NA,4,DARMARIANI Sinta,3979,1986-12-22,20.7,W,INA,A,71.22,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-100,-100,-100,NA,130,135,-137,135,NA
7,9,7,NGUYEN Thi Phuong Loan,11914,1984-06-28,23.2,W,VIE,B,73.49,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,100,-103,103,103,125,128,130,130,233
9,8,13,KULESHA Iryna,8907,1986-06-26,21.2,W,BLR,B,73.77,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,98,102,105,105,115,121,-128,121,226
10,6,14,KHROMOVA Tatyana,8298,1980-02-26,27.5,W,KAZ,B,74.32,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,95,100,106,106,115,120,-130,120,226
15,15,18,DOMINGUEZ LARA Cinthya Vanessa,4437,1982-10-29,24.9,W,MEX,B,74.95,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-98,98,-101,98,115,-118,-121,115,213
17,12,24,FULLHART Doreen,5407,1976-05-14,31.3,W,USA,B,74.79,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,96,99,101,101,107,-110,110,110,211
18,18,19,IMAHOKO Kazue,7185,1982-08-25,25.1,W,JPN,B,73.86,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-95,95,-99,95,-112,112,-115,112,207
19,19,21,IVANENKA Natallia,7298,1984-04-07,23.4,W,BLR,B,74.07,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,90,95,-98,95,105,112,-115,112,207
20,20,22,SZAMANSKA Nadia,16122,1985-10-11,21.9,W,POL,B,74.25,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-95,95,-98,95,-110,110,112,112,207
22,22,17,BOZHILOVA Desislava,2510,1986-01-12,21.7,W,BUL,B,73.76,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,90,-95,-95,90,110,-115,115,115,205
23,23,20,VLASSOVA Irina,17402,1986-12-02,20.8,W,KAZ,B,73.94,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,85,-90,90,90,112,-117,-117,112,202
NA,NA,NA,"NAW Ju Ni",11790,1978-07-07,29.2,W,MYA,B,72.35,75 kg Women,1,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,87,93,-97,NA,110,115,120,NA,NA
16,21,16,DEVI Khoirom Sumati,4256,1981-12-05,25.8,W,IND,C,74.73,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,85,90,92,92,115,120,-122,120,212
21,17,23,YANG Houqin,17919,1981-12-27,25.7,M,MAC,C,74.36,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,90,95,97,97,110,-115,-117,110,207
21,17,23,YANG Houqin,17920,1981-12-27,25.7,W,MAC,C,74.36,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,90,95,97,97,110,-115,-117,110,207
24,24,25,NDLELENI Babalwa,11814,1979-03-14,28.5,W,RSA,C,74.39,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,82,87,-90,87,107,-112,-112,107,194
25,26,26,FAMILIA CHECO Ernestina Mercedes,5022,1983-11-23,23.8,W,DOM,C,73.47,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,76,-80,80,80,95,100,103,103,183
26,25,27,SZEPESI Martina,16135,1983-08-22,24.1,W,HUN,C,73.15,75 kg Women,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-75,75,80,80,97,102,-105,102,182
1,6,1,STOITSOV Ivan,15888,1985-03-22,22.5,M,BUL,A,76.83,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-158,158,-160,158,193,200,205,205,363
2,2,4,DAVTYAN Gevorg,4050,1983-01-04,24.7,M,ARM,A,76.83,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,164,-167,-167,164,-193,193,198,198,362
3,1,5,LI Hongli,9422,1980-12-26,26.7,M,CHN,A,76.55,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,163,166,-168,166,-195,-195,195,195,361
4,10,2,KIM Kwanghoon,8382,1982-01-31,25.6,M,KOR,A,76.61,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,150,-155,155,155,190,197,201,201,356
5,13,3,SA Jaehyouk,14438,1985-01-29,22.6,M,KOR,A,76.04,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,153,-158,NA,153,187,197,200,200,353
6,3,8,PEREPECHENOV Oleg,12957,1975-09-06,32,M,RUS,A,76.58,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,155,160,163,163,190,-196,-196,190,353
7,8,6,SZRAMIAK Krzysztof Jakub,16144,1984-07-09,23.2,M,POL,A,76.84,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-157,-157,157,157,188,191,-195,191,348
8,4,17,CHARNIAK Mikalai,3213,1986-11-16,20.8,M,BLR,A,76.82,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,155,160,162,162,185,-190,-190,185,347
10,16,7,LAHUN Siarhei,9079,1988-05-27,19.3,M,BLR,A,76.45,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-152,152,-157,152,185,190,-194,190,342
NA,15,NA,PETER Yukio,13018,1984-01-29,23.6,M,NRU,A,76.76,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-145,145,153,153,-187,-187,-187,NA,NA
NA,21,NA,SUFYAN Abbas Nader,15984,1975-12-12,31.8,M,QAT,A,76.18,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-150,150,-155,150,NA,NA,NA,NA,NA
9,9,10,KUZNETSOV Vladimir,8996,1984-04-21,23.4,M,KAZ,B,76.59,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,150,155,-160,155,180,185,190,190,345
12,19,14,CAMBAR RODRIGUEZ Ivan,2869,1983-12-29,23.7,M,CUB,B,76.88,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-152,152,-156,152,187,-194,NA,187,339
13,7,25,FILIMONOV Sergei,5243,1975-02-02,32.6,M,KAZ,B,76.54,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-150,150,157,157,175,180,-183,180,337
14,29,11,OCANDO Jose Leonardo,12178,1986-03-17,21.5,M,VEN,B,76.76,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,140,-145,145,145,185,190,-195,190,335
15,12,22,DOGARIU Sebastian,4415,1977-09-10,30,M,ROU,B,76.78,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,150,154,-157,154,181,NA,NA,181,335
16,20,20,HOCH Rene,6783,1978-04-11,29.4,M,GER,B,76.46,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-148,148,151,151,182,-188,-188,182,333
17,26,15,"NASUTION Sandow Weldemar",11754,1981-03-25,26.5,M,INA,B,76.02,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,141,-146,146,146,185,-192,-192,185,331
19,24,24,ABDELBAKI Ibrahim Ramadan Ibrahim,57,1988-02-06,19.6,M,EGY,B,75.85,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,145,-148,148,148,175,180,-182,180,328
20,28,18,JAMILOV Namig,7379,1982-12-08,24.8,M,AZE,B,76.46,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,145,-150,-150,145,180,183,-184,183,328
21,35,13,FALAHATI NEJAD Mohammad Ali,5008,1976-07-15,31.2,M,IRI,B,76.69,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,140,-145,-145,140,181,-188,188,188,328
22,14,29,MORADI Sohrab,11255,1988-09-22,19,M,IRI,B,76.74,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-145,145,153,153,-175,-175,175,175,328
25,30,23,BIRO Laszlo,2314,1981-12-18,25.7,M,ROU,B,76.85,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,145,-149,-150,145,-180,181,-185,181,326
NA,5,NA,STAMATIADIS Spyridon,15813,1981-04-14,26.4,M,GRE,B,76.74,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,155,160,-166,160,NA,NA,NA,NA,NA
NA,23,NA,ANGULO RIVERA Edinson,1234,1982-08-06,25.1,M,COL,B,76.48,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,143,147,150,150,-183,-183,-183,NA,NA
NA,NA,9,FISAL El Haddad Mahmoud,5255,1986-03-10,21.5,M,EGY,B,76.58,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-145,-145,-145,NA,190,-196,-196,190,NA
11,17,12,MEJIAS HERNANDEZ Octavio Antonio,10712,1982-07-21,25.2,M,VEN,C,76.78,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-147,147,152,152,185,190,-193,190,342
18,27,16,DADTUYAWAT Kraisorn,3895,1981-09-22,26,M,THA,C,76.32,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,140,-145,145,145,180,185,-187,185,330
23,22,26,EKPO Felix,4700,1981-09-10,26,M,NGR,C,76.36,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,141,146,150,150,172,-177,177,177,327
24,32,19,VAUGHN Chad Thomas,17213,1980-05-11,27.3,M,USA,C,76.5,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,143,-147,-147,143,-183,183,-185,183,326
26,18,31,BARDIS Giovanni Battista,1884,1987-05-21,20.3,M,FRA,C,76.8,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,146,150,152,152,173,-177,-177,173,325
27,11,33,GUMAN Viktor,6177,1976-04-15,31.4,M,SVK,C,76.24,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,150,-154,154,154,170,-174,-174,170,324
28,37,21,YUSUPOV Sherzodjon,18145,1982-10-10,24.9,M,UZB,C,75.67,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,134,-138,138,138,-174,174,181,181,319
29,31,27,EL MOUJOUD Ali,4719,1982-07-24,25.1,M,FRA,C,76.32,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,141,143,-145,143,172,-176,176,176,319
30,25,32,MARTINEZ Sergio,10424,1980-04-18,27.4,M,ESP,C,75.14,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,140,147,-151,147,170,-175,-175,170,317
31,33,28,ARABACIOGLU Reyhan,1308,1980-12-22,26.7,M,TUR,C,76.37,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,140,-145,-145,140,170,175,-178,175,315
32,36,30,BRUCE Matthew Eric,2612,1983-07-11,24.2,M,USA,C,76.78,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,140,-145,-145,140,175,-180,-180,175,315
33,34,34,BARANYAI Janos,1863,1984-06-24,23.2,M,HUN,C,76.5,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,135,140,-143,140,165,170,-175,170,310
34,39,37,ZULKIFLI Che Ros,18438,1985-07-07,22.2,M,MAS,D,76.8,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-132,-132,132,132,-163,163,166,166,298
35,41,35,JUMAYEV Inoyat,7699,1987-11-02,19.9,M,TKM,D,76.48,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,130,-135,-135,130,160,167,-171,167,297
36,38,38,MAMMADOV Asif,10177,1980-08-09,27.1,M,AZE,D,69.03,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-134,134,-137,134,161,-165,-165,161,295
37,40,39,TOKTONALIEV Kambar,16597,1985-12-12,21.8,M,KGZ,D,76.36,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,130,-135,-135,130,160,-165,-165,160,290
38,44,36,TURNER Benjamin,16870,1984-01-23,23.6,M,AUS,D,76.87,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-120,120,-125,120,160,167,-172,167,287
39,42,40,TREBILLCOCK Saun,16718,1985-03-24,22.5,M,GBR,D,76.95,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-125,125,-128,125,155,-161,-161,155,280
40,43,41,MONCADA LOPEZ Antonio Ramon,11206,1981-10-21,25.9,M,HON,D,75.6,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,120,-125,-125,120,145,150,-155,150,270
41,45,42,MARCHESSOU Romain,10283,1985-09-09,22,M,MON,D,72.9,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,105,-110,-110,105,125,-130,-135,125,230
NA,NA,NA,LUKAC Rudolf,9874,1969-12-29,37.7,M,SVK,D,76.95,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-135,-137,-137,NA,NA,NA,NA,NA,NA
NA,NA,NA,DUONG Thanh Truc,4584,1984-12-24,22.7,M,VIE,D,75.66,77 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-125,-125,-125,NA,NA,NA,NA,NA,NA
1,1,1,RYBAKOU Andrei,14419,1982-03-04,25.5,M,BLR,A,84.7,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,180,185,187,187,200,206,-209,206,393
2,2,4,EDIEV Aslambek,4659,1970-01-04,37.7,M,RUS,A,84.18,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,168,-172,172,172,200,-205,-205,200,372
3,4,6,STRALTSOU Vadzim,15907,1986-04-30,21.4,M,BLR,A,84.29,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,165,-170,170,170,195,200,-205,200,370
4,7,5,KHAMATSHIN Roman,8222,1985-07-29,22.1,M,RUS,A,84.2,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,160,165,-168,165,200,-208,-208,200,365
5,3,12,MARKOV Georgi,10341,1978-03-12,29.5,M,BUL,A,84.4,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,168,172,-174,172,193,-201,-202,193,365
6,5,8,LU Yong,9831,1986-01-01,21.7,M,CHN,A,84.09,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,168,-173,-173,168,195,-203,-205,195,363
7,6,9,CHASHEMOV Mamsurbek,3221,1983-06-22,24.2,M,UZB,A,84.1,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-166,168,-172,168,195,-200,-202,195,363
11,8,17,INCE Izzet,7204,1981-06-28,26.2,M,TUR,A,84.7,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,165,-171,-171,165,-190,190,-196,190,355
NA,NA,NA,CALANCEA Valeriu,2819,1980-11-18,26.8,M,ROU,A,84.62,85 kg Men,1,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,160,-165,166,NA,201,-207,-207,NA,NA
NA,NA,NA,YERSHOV Vyaceslav,18010,1980-12-07,26.8,M,KAZ,A,83.27,85 kg Men,1,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,170,-175,-175,NA,190,-195,-196,NA,NA
8,10,3,VALLADARES Jadiel,17110,1982-10-11,24.9,M,CUB,B,84.31,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,154,160,162,162,193,198,201,201,363
9,22,2,RUIZ Jose Oliver,14365,1974-09-18,33,M,COL,B,84.69,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,155,-160,-160,155,197,202,205,205,360
10,9,13,MARTIROSYAN Tigran,10439,1983-03-03,24.5,M,ARM,B,82.47,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,155,160,164,164,187,-192,192,192,356
12,17,7,MITROU Victor,11013,1973-06-24,34.2,M,GRE,B,82.7,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,157,-162,-162,157,190,-195,195,195,352
14,14,14,LAGODNYY Oleksandr,9060,1983-04-25,24.4,M,UKR,B,84.76,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,153,157,160,160,192,-196,-196,192,352
16,13,21,POGHOSYAN Gevorik,13218,1984-03-13,23.5,M,ARM,B,84.74,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,155,-160,160,160,188,-193,-193,188,348
19,20,20,PAWLIKOWSKI Sebastian,12861,1983-08-04,24.1,M,POL,B,84.52,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,157,-161,-161,157,188,NA,NA,188,345
21,29,15,ALI Harem Taha,785,1985-01-01,22.7,M,IRQ,B,82.69,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,150,-157,-157,150,190,NA,NA,190,340
24,25,25,HENNEQUIN Benjamin Didier,6600,1984-08-24,23.1,M,FRA,B,84.73,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-152,152,-157,152,185,-190,-190,185,337
NA,12,NA,ASANIDZE George,1471,1975-08-30,32,M,GEO,B,84.51,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,160,-164,-164,160,-187,-187,-187,NA,NA
NA,26,NA,FARRIS Kendrick James,5071,1986-07-02,21.2,M,USA,B,84.82,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,152,-156,-156,152,-190,-190,-190,NA,NA
NA,NA,NA,SUNAR Erdal,16046,1982-05-01,25.4,M,TUR,B,84.95,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-160,-160,-160,NA,NA,NA,NA,NA,NA
NA,NA,10,GORCZYCZEWSKI Karol,5941,1983-11-06,23.9,M,POL,B,84.26,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-155,-155,-155,NA,-195,195,-200,195,NA
13,16,11,ANDICA ANDICA Carlos Hernan,1163,1983-10-12,23.9,M,COL,C,84.62,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,152,156,158,158,186,190,194,194,352
15,11,16,BOHM Michael,2377,1984-02-08,23.6,M,GER,C,84.27,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,152,157,161,161,185,-190,190,190,351
17,19,18,MATAM MATAM David Hercule,10485,1975-06-05,32.3,M,FRA,C,84.43,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-153,153,157,157,180,186,189,189,346
20,15,22,REJEPOV Mansur,13819,1982-01-03,25.7,M,TKM,C,84.31,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,152,158,-160,158,180,185,-188,185,343
22,23,26,TSIREKIDZE Rauli,16788,1987-05-24,20.3,M,GEO,C,84.24,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,150,154,-157,154,183,-189,-189,183,337
23,24,24,KUTLIK Ondrej,8980,1976-09-09,31,M,SVK,C,84.58,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,145,-152,152,152,185,-190,-195,185,337
25,32,23,MENDEZ Adriano,10741,1985-08-14,22.1,M,ESP,C,84.57,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,145,150,-155,150,-185,185,-190,185,335
26,21,32,TKAC Richard,16553,1985-05-24,22.3,M,SVK,C,84.58,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,147,153,156,156,170,175,-180,175,331
27,27,27,ZAIROV Intigam,18179,1985-04-21,22.4,M,AZE,C,82.21,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-150,150,-155,150,175,180,-184,180,330
28,28,28,CSER Norbert,3815,1985-01-18,22.7,M,HUN,C,82.61,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-150,-150,150,150,180,-187,-187,180,330
29,30,30,ZULINS Deniss,18436,1982-06-28,25.2,M,LAT,C,84.45,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-145,145,150,150,175,-180,180,180,330
30,31,31,GHORBANI Shahrouz,5718,1982-03-30,25.5,M,IRI,C,84.55,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-150,150,-156,150,180,-188,-190,180,330
32,35,33,SARLAK Mohammad,14850,1986-12-16,20.7,M,IRI,C,84.63,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-140,140,-151,140,175,-183,-183,175,315
18,18,19,MOLDODOSOV Ulanbek,11181,1976-06-18,31.2,M,KGZ,D,82.74,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,150,157,-160,157,180,187,188,188,345
31,34,29,KOVTUNS Vitalijs,8779,1987-06-17,20.2,M,LAT,D,84.01,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-139,139,142,142,-174,174,180,180,322
33,36,34,HIDAYAT Rahman,6723,1987-05-17,20.3,M,INA,D,80.52,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,137,-142,-145,137,170,-175,-175,170,307
34,38,35,ANTHONY Darryn,1256,1985-12-18,21.7,M,RSA,D,79.79,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-135,135,-142,135,-165,-165,165,165,300
35,39,36,BATCHAYA KETCHANKE Brice Vivien,1968,1985-08-16,22.1,M,CMR,D,82.95,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,-135,-135,135,135,-165,165,-170,165,300
36,40,38,TREMBLAY Serge,16722,1973-03-27,34.5,M,CAN,D,84.71,85 kg Men,0,1,11,76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS,2007-09-14,130,135,-140,135,-163,-163,163,163,298
