total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
NA,NA,4,POGHOSYAN Martin,13294,2005-07-30,19.1,M,ARM,A,73,73 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-140,-140,-142,NA,170,-175,-175,170,NA
8,8,10,UJVARI Lajos,17016,2004-04-23,20.4,M,HUN,B,73,73 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,130,-135,-135,130,150,154,157,157,287
9,10,9,MCDONALD Ryan Patrick,10674,2007-03-13,17.5,M,USA,B,72.78,73 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-125,125,-131,125,151,157,-162,157,282
10,12,11,DUROCHER Louis,4629,2004-04-19,20.4,M,CAN,B,73,73 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,115,-119,-119,115,145,150,155,155,270
11,11,13,CANDEIAS Rafael,2924,2006-05-26,18.3,M,POR,B,71.76,73 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-120,-120,120,120,145,-150,-151,145,265
12,13,14,GALLART LECHON Nolan,5503,2007-08-11,17.1,M,ESP,B,72.36,73 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,110,115,-120,115,138,143,-148,143,258
13,14,12,AHMED Hasan Nesaif,389,2005-06-02,19.3,M,BRN,B,71.6,73 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,105,110,-116,110,135,140,146,146,256
14,15,15,CANDEIAS Rodrigo,2925,2006-05-26,18.3,M,POR,B,72.04,73 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-100,100,105,105,-130,130,-135,130,235
NA,NA,NA,ELIZALDE CASTRO Franchesco Joel,4784,2005-06-13,19.3,M,PER,B,71.96,73 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-125,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,NICHOLSON Ella,12011,2006-07-07,18.2,W,USA,A,75.4,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,105,108,113,113,125,-131,131,131,244
2,2,2,HEESOO Jeon,6593,2007-03-21,17.5,W,KOR,A,75.78,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,100,102,-106,102,125,130,-134,130,232
3,4,3,AMROYAN Anna,1138,2006-06-05,18.3,W,ARM,A,75.72,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,95,98,100,100,123,128,-133,128,228
5,3,5,BROWN Isabella Beatrice,2612,2004-08-02,20.1,W,GBR,A,74.8,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,95,99,101,101,117,121,-124,121,222
6,7,6,BALABAN Medine Saime,1804,2006-08-29,18.1,W,TUR,A,72.86,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,-93,93,97,97,117,-121,121,121,218
8,9,9,CERQUERA MONTOYA Ivanna Gabriela,3131,2006-01-27,18.6,W,COL,A,73.22,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,85,90,94,94,117,-122,-123,117,211
12,10,13,CRUZ HERNANDEZ Angeles,3820,2004-08-15,20.1,W,MEX,A,75.12,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,92,-96,-100,92,110,-115,-115,110,202
NA,8,NA,TAINGDEE Chalida,16283,2004-07-16,20.2,W,THA,A,75.02,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,92,-95,95,95,-114,-114,-114,NA,NA
4,5,4,CIUBOTARU Alexandrina,3634,2005-09-17,19,W,MDA,B,75.58,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,93,97,99,99,116,121,123,123,222
7,6,11,GERCEKDEN Burcu Ildem,5703,2006-01-20,18.7,W,TUR,B,74.62,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,92,95,98,98,115,-118,-120,115,213
9,13,8,SHARIFI SEDEH Hanieh,15288,2007-09-04,17,W,IRI,B,71.6,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,83,87,90,90,111,117,-119,117,207
10,12,10,SANJANA,14829,2007-01-18,17.7,W,IND,B,75.12,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,-86,86,90,90,116,-120,-120,116,206
11,14,7,BALLARD Alyssa Marie,1828,2004-08-18,20.1,W,USA,B,75.76,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,88,-91,-91,88,118,-121,-122,118,206
13,11,12,BEAUDOIN Rose,2048,2006-08-26,18.1,W,CAN,B,76,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,90,-94,-94,90,110,-113,-113,110,200
NA,NA,14,TOBIA-PITA Issys Saivii Gianna,16650,2006-05-16,18.3,W,NZL,B,75.4,76 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,-80,-80,-80,NA,95,-100,-100,95,NA
1,2,1,KWON Dae Hee,9061,2006-01-19,18.7,M,KOR,A,80.7,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,148,153,156,156,190,196,200,200,356
1,2,1,DAE HEE Kwon,3918,2006-01-19,18.7,M,KOR,A,80.7,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,148,153,156,156,190,196,200,200,356
2,1,3,ELSAYED ABDELRAHMAN Mohamed Younes,4803,2004-11-14,19.8,M,EGY,A,79.55,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,153,157,161,161,184,189,-191,189,350
3,4,2,SAULEBEKOV Yerasyl,14960,2006-11-27,17.8,M,KAZ,A,81,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,145,150,154,154,185,-190,190,190,344
4,3,7,JAJVANI Goga,7400,2006-01-07,18.7,M,GEO,A,80.82,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,150,155,-158,155,180,-185,186,186,341
5,9,4,MKRTCHYAN Narek,11103,2006-08-01,18.1,M,ARM,A,80.68,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,140,146,149,149,184,188,-191,188,337
6,8,6,OCHIGAVA Levan,12250,2006-02-16,18.6,M,GEO,A,80.68,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-145,145,149,149,180,186,-190,186,335
7,7,8,ABDUSHUKUROV Khayitboy,149,2005-01-21,19.7,M,UZB,A,81,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,145,149,-152,149,-184,184,-190,184,333
8,12,5,ALIMJANOV Abdulaziz,821,2004-06-02,20.3,M,UZB,A,76.26,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,141,146,-150,146,-185,187,-191,187,333
9,13,10,ALMAMMADOV Ravin,884,2006-02-15,18.6,M,AZE,A,80.58,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,140,-145,145,145,181,-188,-189,181,326
10,14,9,AZUMA Rakuei,1677,2005-06-17,19.3,M,JPN,A,80.86,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,144,-149,-150,144,182,-190,-190,182,326
11,10,12,TANASOIU Mihaita Constantin,16367,2005-06-22,19.2,M,ROU,B,79.66,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-141,141,147,147,170,175,-181,175,322
12,15,11,"NASURIWONG Worrapot",11818,2005-09-26,19,M,THA,B,79.34,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,138,-142,142,142,180,-185,-185,180,322
13,5,15,RODRIGUEZ MENESES Angel Ignacio,14220,2006-08-24,18.1,M,VEN,B,79.12,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,143,147,151,151,-170,-170,170,170,321
14,6,16,BOLES Hutton,2402,2004-07-22,20.2,M,USA,B,80.5,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,140,145,150,150,168,-174,-176,168,318
15,16,14,"NAAS Zakaria Fauzi",11662,2006-02-12,18.6,M,USA,B,79.22,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,136,141,-146,141,165,-170,170,170,311
16,20,13,OLIVERA DELFINO Ramiro Valentin,12366,2006-08-05,18.1,M,ARG,B,80.28,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,115,120,125,125,163,170,-180,170,295
18,17,20,MEDINA PINZON Jorge Luis,10733,2004-06-08,20.3,M,PAN,B,81,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,125,130,-133,130,-150,150,-156,150,280
20,22,19,DE LEON NINO Cristian,4125,2004-11-02,19.9,M,MEX,B,79.86,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-122,-122,122,122,150,-155,-155,150,272
NA,11,NA,ALMEDARHAM Yousef Fakhri A,902,2005-07-25,19.2,M,KSA,B,80.44,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,142,146,-151,146,-170,-170,-170,NA,NA
17,18,17,MARMANILLO LAZO Frank Josue,10409,2004-01-15,20.7,M,PER,C,80.26,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,125,129,-131,129,150,154,160,160,289
19,19,18,KLINGER Jonas,8581,2006-09-18,18,M,AUT,C,80.82,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,121,126,-130,126,144,148,151,151,277
21,21,23,MUNOZ JIMENEZ Miguel Angel,11553,2005-10-08,18.9,M,ESP,C,80.76,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-120,120,123,123,140,144,-146,144,267
22,23,21,BORG Rylee,2454,2006-06-05,18.3,M,MLT,C,80.64,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-113,113,116,116,142,-147,147,147,263
23,24,22,TAGGART Zak,16266,2006-06-25,18.2,M,IRL,C,80.44,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,108,-112,-112,108,133,138,145,145,253
NA,NA,NA,JOYCE Tadhg,7719,2004-07-13,20.2,M,IRL,C,80.62,81 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,1,POGHOSYAN Emma,13290,2006-08-26,18.1,W,ARM,A,79.64,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,95,-100,100,100,124,131,133,133,233
2,1,3,HERNANDEZ LIZARRAGA Mairyn Vanessa,6695,2005-07-30,19.1,W,MEX,A,80.36,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,96,101,104,104,122,126,128,128,232
3,2,6,JAMALI GALEH Yekta,7415,2004-12-16,19.8,W,WRT,A,80.12,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,98,101,104,104,121,125,127,127,231
4,3,5,RUSTAMOVA Anamjan,14473,2006-05-08,18.4,W,TKM,A,81,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,100,103,-105,103,123,127,-130,127,230
5,4,4,ABDELAZIM Shams Mohamed Ahmed,52,2006-05-15,18.3,W,EGY,A,80.34,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,98,102,-105,102,122,-126,128,128,230
6,8,2,WITTE Katelyn Ann,17809,2004-08-21,20.1,W,USA,A,80.04,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,-94,95,-98,95,123,-127,129,129,224
7,6,9,GADELIA Natia,5465,2004-06-07,20.3,W,GEO,A,81,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,95,99,-103,99,119,-124,-125,119,218
NA,7,NA,SUVONOVA Nigora,16156,2005-05-10,19.4,W,UZB,A,81,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,-92,92,96,96,-119,-119,-120,NA,NA
8,10,7,SEGURA SOLIS Maricela,15099,2007-01-22,17.7,W,COL,B,78.34,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,84,88,91,91,113,117,121,121,212
9,11,8,YOOBEEN Chun,18147,2006-11-20,17.8,W,KOR,B,80.44,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,90,-95,-99,90,120,-124,-124,120,210
10,9,10,BOLANOS GANGULA Martha Salome,2393,2006-07-24,18.2,W,ECU,B,76.4,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,90,93,-95,93,108,112,115,115,208
11,12,11,KORCAK Canan,8748,2006-01-28,18.6,W,TUR,B,78.04,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,84,-88,90,90,104,109,-112,109,199
12,13,12,HERRERA LEMUS Heidy Melissa,6726,2007-10-11,16.9,W,COL,B,80.26,81 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,82,-88,88,88,100,-107,-107,100,188
1,1,1,ELSAYED RAHMA AHMED Abdelrazek Hassan,4810,2006-04-01,18.5,W,EGY,A,84.34,87 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,104,106,110,110,124,128,130,130,240
2,3,2,CAN Busra,2918,2006-05-04,18.4,W,TUR,A,87,87 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,98,101,104,104,122,126,129,129,233
3,2,4,MURGVLIANI Mariam,11590,2006-12-05,17.8,W,GEO,A,86.04,87 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,98,102,105,105,120,125,-129,125,230
4,4,3,RUIZ CRUZ Valeria,14432,2004-04-19,20.4,W,COL,A,85.24,87 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,-99,99,103,103,120,-125,126,126,229
5,5,5,MAGHSOODI Kizhan,10077,2005-08-06,19.1,W,IRI,A,85.56,87 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,93,-97,98,98,-115,115,121,121,219
6,6,8,ROBLES Amanda Denise,14147,2004-07-29,20.1,W,USA,A,87,87 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,96,-99,-100,96,114,-116,-117,114,210
7,7,6,HERNANDEZ DELGADO Tania Dalila,6678,2005-12-24,18.7,W,MEX,A,83.06,87 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,-92,92,-96,92,117,-122,-123,117,209
8,8,7,ESPINOZA URESTI Estefany,4957,2005-09-18,19,W,MEX,A,85.42,87 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,86,90,-93,90,115,-121,-122,115,205
9,9,9,NOWAK Weronika,12145,2004-01-04,20.7,W,POL,A,81.94,87 kg Women,0,0,610,2024 IWF World Junior Championships,2024-09-19,88,-92,-92,88,105,110,-114,110,198
1,5,1,YEMBERDI Yedige,18083,2005-05-06,19.4,M,KAZ,A,86.14,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,145,150,153,153,187,194,199,199,352
2,3,2,ABBASPOOR Alireza,31,2004-09-17,20,M,IRI,A,88.1,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-156,156,-161,156,186,190,195,195,351
3,2,3,ALBORNOZ QUINTO Jokser Manuel,690,2004-04-30,20.4,M,COL,A,87.52,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-154,154,158,158,183,187,192,192,350
4,1,5,ERMATOV Diyorbek,4900,2006-06-05,18.3,M,UZB,A,88.08,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,155,159,162,162,186,-191,-191,186,348
5,7,6,KURNAZ Kerem,9008,2006-07-14,18.2,M,TUR,A,84.02,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,142,146,149,149,-185,185,-188,185,334
6,12,4,CALERO CABALLERO Edinson Yoseth,2841,2005-06-06,19.3,M,COL,A,88.16,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,143,-148,-148,143,177,186,191,191,334
7,6,10,BARANSKI Patryk Grzegorz,1870,2004-04-12,20.4,M,POL,A,89,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,146,-150,152,152,-175,175,180,180,332
9,4,14,ELBASYOUNI AHMED Gamal Mohamed Elmetwall,4764,2005-03-04,19.5,M,EGY,A,88.26,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,148,154,-159,154,-172,-172,172,172,326
10,15,7,SIMBUERGER Elias,15517,2004-03-28,20.5,M,AUT,A,88.64,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-138,138,-143,138,175,181,185,185,323
11,13,9,MAMMADZADA Nurlan,10246,2004-08-17,20.1,M,AZE,A,86.84,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-142,142,-145,142,-175,175,180,180,322
13,8,16,VILCU Nicu Alexandru,17429,2006-12-01,17.8,M,ROU,A,88.12,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,140,147,-154,147,170,-176,-176,170,317
8,10,8,JAWORSKI Michal,7502,2004-04-24,20.4,M,POL,B,89,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,139,143,146,146,171,176,180,180,326
12,11,12,AL DUHAYLIB Hussain Ali H,512,2004-07-10,20.2,M,KSA,B,88.62,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,136,142,145,145,166,173,-177,173,318
14,14,11,SOTO FERNANDEZ Bruno,15815,2004-07-15,20.2,M,ESP,B,88.4,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,135,140,-143,140,-175,176,-182,176,316
15,9,19,MESSAOUR Mohamed Elamine,10884,2004-03-24,20.5,M,ALG,B,88.24,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,138,143,146,146,166,-172,-173,166,312
16,17,13,BARRERAS CARMONA Ihann Enrique,1922,2005-01-24,19.7,M,MEX,B,88.76,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-135,-135,135,135,172,-180,-182,172,307
17,16,18,MARTIN JR Kyle Justin,10444,2006-10-16,17.9,M,USA,B,88.58,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,136,-142,-142,136,166,-170,-170,166,302
18,18,15,ALPUCHE YAH Luis Demetrio,958,2007-04-30,17.4,M,MEX,B,88.2,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,125,-130,130,130,162,170,-174,170,300
19,19,17,MODREY Luca,11124,2005-04-14,19.4,M,AUT,B,87.26,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,120,125,128,128,160,165,168,168,296
20,20,20,ALKHALEDI Nashmi A,855,2005-07-19,19.2,M,KUW,B,83.22,89 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,70,75,80,80,-95,95,100,100,180
1,1,3,NISHIKAWA Masashi,12061,2004-02-15,20.6,M,JPN,A,94.9,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,165,171,-175,171,190,195,-206,195,366
2,2,2,PAULIUKAVETS Ihnatsi,12905,2005-08-26,19.1,M,AIN,A,93.82,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,160,164,-166,164,188,193,196,196,360
3,6,1,MUNOZ RIOS Sergio Alexander,11563,2004-03-03,20.5,M,COL,A,94.96,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,152,157,-161,157,194,198,-205,198,355
4,4,4,CELIK Enes,3100,2004-07-21,20.2,M,TUR,A,95.78,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-155,156,161,161,187,192,-195,192,353
5,3,5,ERTJAN Kofsha,4913,2005-04-09,19.4,M,ALB,A,95.74,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,156,161,-163,161,191,-195,-197,191,352
6,5,6,MOHAMED ELSAYED Mohamed Elsayed Deifalla,11153,2004-12-15,19.8,M,EGY,A,95.84,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,154,160,-163,160,-187,191,-195,191,351
8,9,9,LOMTADZE Tornike,9757,2004-01-05,20.7,M,GEO,A,95.66,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,145,-148,150,150,187,-192,-192,187,337
9,12,10,TATARU Darius Stefan,16434,2004-12-19,19.8,M,ROU,A,94.78,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,134,140,144,144,185,-191,-195,185,329
7,7,7,DAVIS JR Timothy Allen,4054,2004-02-17,20.6,M,USA,B,95.66,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,145,150,-158,150,188,-195,-195,188,338
10,10,11,LIZASO BRINGAS Eki,9696,2005-08-02,19.1,M,ESP,B,95.56,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-142,142,147,147,173,178,181,181,328
11,15,8,MILFORD Noah Asa,10972,2004-06-26,20.2,M,AUS,B,95.5,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,134,138,-142,138,178,-184,188,188,326
12,8,13,BYUNGJUN Cha,2762,2004-07-29,20.1,M,KOR,B,95.78,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,-150,150,-160,150,175,-183,-183,175,325
13,11,14,UPMEYER George,17050,2004-11-09,19.9,M,USA,B,95.96,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,145,-150,-151,145,175,-181,-181,175,320
14,14,15,MAKRUSHIN Matvey,10163,2005-11-25,18.8,M,KAZ,B,95.84,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,135,140,-145,140,160,165,171,171,311
15,16,12,HUSAIN Husain Ali Saifalla Qahraman,7085,2005-12-27,18.7,M,BRN,B,95.18,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,135,-140,-140,135,170,176,-179,176,311
16,13,16,SUONIEMI Konsta Eemeli Kaarlonpoika,16144,2004-06-10,20.3,M,FIN,B,95.46,96 kg Men,0,0,610,2024 IWF World Junior Championships,2024-09-19,135,140,-145,140,-170,-170,170,170,310
